fecha,mes,semana,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,mujer,avg_vel_mujer,hombre,avg_vel_hombre,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup,avg_vel_pickup,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus
14/10/2021,Octubre,42,jueves,14,42,6,2,5,8,6,32,8,3,12,59,34,2476,33,2254,43,129,42,43,44,50,37,23,42
14/10/2021,Octubre,42,jueves,15,97,5,2,5,15,5,80,6,6,32,77,43,2439,44,2199,60,133,53,42,61,65,44,34,58
14/10/2021,Octubre,42,jueves,16,152,6,3,5,21,7,128,6,8,33,74,42,4198,42,3803,61,277,53,71,48,47,48,48,55
14/10/2021,Octubre,42,jueves,17,132,7,16,5,32,8,84,8,14,32,86,37,4226,43,3796,60,298,55,58,52,74,48,58,59
14/10/2021,Octubre,42,jueves,18,109,7,5,5,38,6,66,8,12,28,98,44,4299,53,3940,75,250,66,66,62,43,61,68,64
14/10/2021,Octubre,42,jueves,19,148,6,2,5,37,7,109,8,7,44,41,47,4111,46,3911,61,137,60,40,57,23,51,67,56
14/10/2021,Octubre,42,jueves,20,105,8,2,5,34,7,69,13,6,55,16,45,2822,42,2693,56,99,57,25,56,5,43,51,47
14/10/2021,Octubre,42,jueves,21,106,7,3,5,24,6,79,11,16,36,24,41,1728,42,1666,58,45,57,6,55,11,41,43,50
14/10/2021,Octubre,42,jueves,22,75,6,0,0,20,9,55,8,8,36,20,41,1116,46,1075,59,33,57,2,65,6,50,29,45
14/10/2021,Octubre,42,jueves,23,13,16,0,0,4,25,9,24,0,0,0,0,99,32,89,58,6,62,0,0,4,40,2,25
15/10/2021,Octubre,42,viernes,5,12,9,0,0,1,15,11,13,4,38,0,0,62,22,59,50,3,58,0,0,0,0,7,52
15/10/2021,Octubre,42,viernes,6,42,6,0,0,2,5,40,13,7,35,5,39,238,36,225,60,8,35,2,35,3,52,15,54
15/10/2021,Octubre,42,viernes,7,87,8,2,10,9,6,76,8,15,38,11,50,2206,45,2128,58,56,58,11,52,11,58,41,49
15/10/2021,Octubre,42,viernes,8,74,6,2,5,16,6,56,7,22,33,19,57,1619,44,1436,62,115,57,29,57,39,46,42,53
15/10/2021,Octubre,42,viernes,9,47,6,2,5,12,6,33,7,15,36,23,46,1450,46,1257,61,118,63,33,60,42,46,33,57
15/10/2021,Octubre,42,viernes,10,33,5,0,0,11,6,22,9,1,35,23,45,1281,48,1093,65,110,62,31,63,47,51,27,60
15/10/2021,Octubre,42,viernes,11,37,5,0,0,10,9,27,6,1,35,24,41,1396,50,1208,68,108,64,39,64,41,53,22,62
15/10/2021,Octubre,42,viernes,12,28,5,0,0,6,7,22,8,1,55,48,63,1751,52,1558,72,115,65,44,65,34,58,20,63
15/10/2021,Octubre,42,viernes,13,45,4,0,0,3,5,42,6,3,42,55,51,2177,53,1978,69,122,64,48,67,29,63,22,59
15/10/2021,Octubre,42,viernes,14,41,4,0,0,7,6,34,7,6,33,74,49,2447,54,2288,74,90,70,35,71,34,54,21,65
15/10/2021,Octubre,42,viernes,15,29,5,0,0,5,7,24,7,7,39,60,49,1799,53,1603,77,108,67,38,69,50,51,19,59
15/10/2021,Octubre,42,viernes,16,31,5,0,0,8,8,23,7,7,41,55,51,2055,54,1830,75,139,68,39,69,47,57,27,64
15/10/2021,Octubre,42,viernes,17,58,7,2,5,16,10,40,7,4,35,62,50,1878,56,1673,76,136,71,45,71,24,63,33,56
15/10/2021,Octubre,42,viernes,18,48,5,0,0,14,7,34,8,6,40,46,46,2002,54,1833,75,118,69,27,68,24,56,27,66
15/10/2021,Octubre,42,viernes,19,68,5,0,0,18,7,50,8,3,52,29,47,2004,48,1910,60,71,62,12,63,11,57,39,54
15/10/2021,Octubre,42,viernes,20,46,6,0,0,12,7,34,11,3,28,11,49,1582,42,1522,55,45,56,5,49,10,50,24,45
15/10/2021,Octubre,42,viernes,21,28,10,0,0,7,11,21,18,1,45,2,50,1014,40,983,53,25,55,3,62,3,28,22,43
15/10/2021,Octubre,42,viernes,22,48,8,0,0,6,13,42,11,1,25,1,35,625,37,607,49,7,48,5,51,6,40,18,39
15/10/2021,Octubre,42,viernes,23,12,3,0,0,2,5,10,5,0,0,0,0,49,10,49,48,0,0,0,0,0,0,1,35
16/10/2021,Octubre,42,sábado,5,0,0,0,0,0,0,0,0,1,5,0,0,44,7,44,33,0,0,0,0,0,0,7,39
16/10/2021,Octubre,42,sábado,6,25,4,0,0,8,6,17,5,0,0,0,0,87,30,81,41,4,48,1,25,1,35,11,42
16/10/2021,Octubre,42,sábado,7,72,3,0,0,4,5,68,5,1,25,0,0,286,39,256,50,16,51,3,62,11,34,29,40
16/10/2021,Octubre,42,sábado,8,29,5,0,0,4,8,25,6,4,25,7,42,605,40,537,57,47,53,11,54,10,37,42,40
16/10/2021,Octubre,42,sábado,9,33,5,0,0,3,5,30,9,1,25,11,42,873,46,756,62,81,58,14,64,22,45,52,40
16/10/2021,Octubre,42,sábado,10,42,5,0,0,6,10,36,6,5,27,8,49,1029,49,898,68,87,61,20,66,24,49,20,61
16/10/2021,Octubre,42,sábado,11,43,4,0,0,5,5,38,7,3,35,14,47,1195,49,1046,70,90,61,21,64,38,50,22,55
16/10/2021,Octubre,42,sábado,12,54,10,2,15,24,8,28,8,7,39,64,69,2649,55,2371,75,180,67,39,75,59,60,34,64
16/10/2021,Octubre,42,sábado,13,136,6,2,5,46,7,88,7,7,31,123,54,3078,54,2798,76,218,69,28,69,34,58,44,66
16/10/2021,Octubre,42,sábado,14,71,4,0,0,33,7,38,6,8,23,200,47,3087,57,2835,78,170,72,46,78,36,59,42,72
16/10/2021,Octubre,42,sábado,15,68,3,0,0,25,5,43,5,24,33,175,50,2654,54,2413,76,145,64,57,68,39,64,44,65
16/10/2021,Octubre,42,sábado,16,76,7,6,8,33,8,37,6,13,27,128,59,2304,53,2153,77,103,70,36,70,12,47,50,62
16/10/2021,Octubre,42,sábado,17,109,6,2,5,47,5,60,7,11,36,78,48,2011,53,1894,77,76,70,22,63,19,54,45,68
16/10/2021,Octubre,42,sábado,18,82,4,0,0,40,5,42,6,5,19,86,47,2128,57,1994,77,113,70,15,60,6,80,42,60
16/10/2021,Octubre,42,sábado,19,109,6,1,5,28,6,80,7,3,58,37,57,1911,48,1841,62,45,61,15,62,10,56,42,48
16/10/2021,Octubre,42,sábado,20,111,8,2,5,36,5,73,13,8,49,29,47,2282,45,2190,60,73,60,10,56,9,47,31,51
16/10/2021,Octubre,42,sábado,21,161,7,1,5,40,6,120,9,2,35,41,49,1754,45,1713,60,28,58,8,54,5,53,30,51
16/10/2021,Octubre,42,sábado,22,47,4,0,0,25,5,22,8,3,52,26,41,1191,48,1165,62,16,68,6,68,4,43,25,47
16/10/2021,Octubre,42,sábado,23,14,2,0,0,0,0,14,5,0,0,1,45,84,24,78,61,6,57,0,0,0,0,2,65
17/10/2021,Octubre,42,domingo,5,8,3,0,0,0,0,8,8,0,0,0,0,67,34,64,51,1,55,2,65,0,0,1,15
17/10/2021,Octubre,42,domingo,6,21,4,0,0,5,5,16,7,0,0,4,35,97,45,91,59,4,58,1,65,1,45,6,50
17/10/2021,Octubre,42,domingo,7,21,9,1,15,4,5,16,7,8,31,3,48,134,39,122,59,9,62,3,75,0,0,14,55
17/10/2021,Octubre,42,domingo,8,38,7,0,0,14,9,24,12,36,30,9,59,211,44,197,60,11,53,1,45,2,60,12,55
17/10/2021,Octubre,42,domingo,9,57,8,0,0,6,12,51,13,22,31,6,52,375,45,346,60,11,60,7,58,11,48,9,51
17/10/2021,Octubre,42,domingo,10,65,6,0,0,15,6,50,13,46,27,20,44,475,47,424,68,26,60,11,61,14,46,9,58
17/10/2021,Octubre,42,domingo,11,56,6,1,5,22,6,33,7,41,25,24,42,601,54,555,71,31,64,8,75,7,59,10,59
17/10/2021,Octubre,42,domingo,12,47,4,0,0,23,5,24,6,24,30,33,59,694,49,652,70,31,62,5,57,6,57,13,57
17/10/2021,Octubre,42,domingo,13,22,9,1,15,8,6,13,7,10,31,63,54,911,52,847,72,44,64,13,71,7,52,13,58
17/10/2021,Octubre,42,domingo,14,37,6,1,5,11,7,25,6,10,38,78,48,942,51,900,73,26,70,12,61,4,53,14,63
17/10/2021,Octubre,42,domingo,15,26,5,1,5,12,5,13,6,15,43,59,51,743,47,703,72,32,70,6,65,2,30,11,55
17/10/2021,Octubre,42,domingo,16,48,5,3,5,23,5,22,6,16,44,63,55,757,55,700,75,41,67,10,69,6,63,10,61
17/10/2021,Octubre,42,domingo,17,62,5,2,5,17,5,43,6,13,41,44,47,905,43,852,76,45,65,6,42,2,35,16,56
17/10/2021,Octubre,42,domingo,18,52,7,1,5,25,8,26,7,4,38,47,50,963,49,921,77,34,69,7,65,1,35,15,60
17/10/2021,Octubre,42,domingo,19,45,5,0,0,11,6,34,11,3,58,35,54,1079,46,1046,65,29,63,1,45,3,55,17,50
17/10/2021,Octubre,42,domingo,20,54,8,2,5,17,8,35,11,1,45,21,52,804,40,786,59,16,63,1,45,1,35,13,43
17/10/2021,Octubre,42,domingo,21,24,7,0,0,4,8,20,13,5,47,17,50,597,44,581,61,11,58,4,48,1,55,15,50
17/10/2021,Octubre,42,domingo,22,41,6,1,5,9,5,31,7,1,45,4,50,366,32,352,61,11,60,0,0,3,38,10,47
17/10/2021,Octubre,42,domingo,23,2,2,0,0,0,0,2,5,0,0,0,0,32,25,31,59,1,65,0,0,0,0,0,0
18/10/2021,Octubre,43,lunes,5,8,6,0,0,4,10,4,8,1,25,1,35,48,18,41,45,7,44,0,0,0,0,8,46
18/10/2021,Octubre,43,lunes,6,36,8,0,0,1,15,35,10,2,35,9,46,279,44,261,60,10,60,3,55,5,47,16,48
18/10/2021,Octubre,43,lunes,7,70,4,0,0,5,5,65,6,9,31,8,51,2194,44,2118,59,53,59,8,54,15,48,32,48
18/10/2021,Octubre,43,lunes,8,53,5,0,0,16,8,37,8,10,30,12,49,1981,40,1805,54,101,53,32,53,43,43,42,47
18/10/2021,Octubre,43,lunes,9,44,5,0,0,7,8,37,7,10,42,11,45,1838,40,1637,54,111,51,31,53,59,42,23,47
18/10/2021,Octubre,43,lunes,10,34,4,0,0,8,5,26,8,1,15,14,49,1195,46,1029,64,92,60,32,58,42,50,19,53
18/10/2021,Octubre,43,lunes,11,29,4,0,0,8,5,21,6,1,45,22,46,1245,49,1072,69,101,63,37,60,35,52,23,54
18/10/2021,Octubre,43,lunes,12,35,5,0,0,6,5,29,9,1,75,28,62,1333,50,1142,68,122,63,36,66,33,55,21,58
18/10/2021,Octubre,43,lunes,13,51,10,2,15,9,6,40,8,1,55,43,57,1645,50,1491,67,85,62,47,63,22,59,18,58
18/10/2021,Octubre,43,lunes,14,35,5,0,0,3,8,32,8,7,35,59,49,1952,50,1748,70,121,59,42,65,41,55,20,62
18/10/2021,Octubre,43,lunes,15,27,5,0,0,5,7,22,8,7,44,28,54,1716,52,1532,74,90,67,51,64,43,56,19,61
18/10/2021,Octubre,43,lunes,16,60,5,0,0,9,6,51,8,4,43,36,52,1984,50,1801,71,103,61,39,65,41,54,25,59
18/10/2021,Octubre,43,lunes,17,67,9,3,8,18,8,46,10,5,37,28,40,1983,47,1806,67,115,59,36,51,26,58,25,63
18/10/2021,Octubre,43,lunes,18,81,7,1,5,17,10,63,8,5,39,32,46,2114,52,1953,70,114,65,29,70,18,56,28,65
18/10/2021,Octubre,43,lunes,19,74,6,5,7,14,5,55,7,1,55,18,53,1880,47,1772,61,81,60,20,59,7,56,27,54
18/10/2021,Octubre,43,lunes,20,46,5,0,0,11,5,35,10,2,50,18,42,1142,41,1089,57,36,56,9,52,8,40,26,48
18/10/2021,Octubre,43,lunes,21,24,7,1,5,9,6,14,9,2,25,7,55,694,45,670,60,14,63,7,58,3,45,21,45
18/10/2021,Octubre,43,lunes,22,39,6,1,5,11,5,27,7,0,0,3,52,436,45,422,60,9,65,3,48,2,50,13,48
18/10/2021,Octubre,43,lunes,23,5,3,0,0,1,5,4,5,0,0,1,55,24,26,23,65,1,65,0,0,0,0,0,0
19/10/2021,Octubre,43,martes,5,7,5,0,0,1,5,6,10,2,45,1,25,66,19,63,47,3,48,0,0,0,0,9,52
19/10/2021,Octubre,43,martes,6,40,6,0,0,2,5,38,12,16,30,7,34,265,42,249,59,9,57,1,45,6,47,16,53
19/10/2021,Octubre,43,martes,7,81,5,0,0,6,7,75,8,24,33,13,44,2383,46,2301,59,48,64,19,56,15,51,32,57
19/10/2021,Octubre,43,martes,8,124,7,2,10,20,6,102,6,24,35,4,55,1835,44,1628,62,136,57,31,56,40,44,40,50
19/10/2021,Octubre,43,martes,9,59,4,0,0,10,5,49,6,20,31,18,36,1586,37,1349,50,146,47,39,50,52,39,30,49
19/10/2021,Octubre,43,martes,10,30,4,0,0,9,6,21,7,8,33,18,38,1257,41,1071,56,113,52,27,54,46,43,31,51
19/10/2021,Octubre,43,martes,11,27,4,0,0,1,5,26,6,2,10,24,40,1250,43,1035,59,113,55,46,55,56,45,20,52
19/10/2021,Octubre,43,martes,12,96,4,0,0,15,5,81,7,6,48,44,51,2791,42,2403,56,229,54,76,53,83,46,44,50
19/10/2021,Octubre,43,martes,13,70,6,2,5,12,5,56,7,13,33,70,43,4121,43,3659,57,250,52,100,52,112,55,49,58
19/10/2021,Octubre,43,martes,14,55,7,5,7,12,5,38,8,4,38,89,42,4943,40,4503,56,243,53,115,47,82,44,46,49
19/10/2021,Octubre,43,martes,15,48,8,4,10,23,6,21,9,6,38,118,50,3855,52,3438,72,238,62,81,69,98,57,46,60
19/10/2021,Octubre,43,martes,16,101,8,8,8,37,8,56,8,12,51,68,52,4432,54,4031,75,242,69,101,71,58,54,57,63
19/10/2021,Octubre,43,martes,17,102,5,0,0,28,8,74,8,4,35,79,45,4146,55,3755,75,271,68,69,72,51,60,52,61
19/10/2021,Octubre,43,martes,18,128,6,2,5,31,6,95,6,14,32,104,47,4605,56,4278,75,259,71,36,71,32,64,64,71
19/10/2021,Octubre,43,martes,19,167,7,2,5,30,6,135,10,6,42,32,45,3994,45,3781,60,150,59,37,56,26,49,64,51
19/10/2021,Octubre,43,martes,20,84,5,5,5,21,5,58,6,2,35,14,43,2493,45,2356,57,76,59,31,64,30,45,50,46
19/10/2021,Octubre,43,martes,21,84,5,0,0,33,6,51,9,5,21,20,46,1143,42,1099,59,37,57,4,55,3,38,35,41
19/10/2021,Octubre,43,martes,22,36,4,0,0,6,5,30,6,1,35,4,48,449,34,438,59,7,62,0,0,4,50,14,49
19/10/2021,Octubre,43,martes,23,3,5,0,0,1,5,2,10,0,0,0,0,38,22,36,54,2,55,0,0,0,0,1,55
20/10/2021,Octubre,43,miércoles,5,7,5,0,0,0,0,7,14,1,25,2,20,67,39,62,47,2,30,2,55,1,65,8,43
20/10/2021,Octubre,43,miércoles,6,48,7,0,0,5,9,43,12,13,32,6,50,253,42,237,59,9,55,3,52,4,43,13,54
20/10/2021,Octubre,43,miércoles,7,72,4,0,0,4,5,68,7,12,28,10,45,2442,42,2342,53,60,56,24,51,16,51,36,45
20/10/2021,Octubre,43,miércoles,8,77,12,2,20,19,6,56,9,28,35,14,55,1713,50,1539,71,117,64,17,66,40,51,36,55
20/10/2021,Octubre,43,miércoles,9,68,6,2,5,16,7,50,6,13,37,20,53,1491,55,1257,79,142,70,36,71,56,57,36,65
20/10/2021,Octubre,43,miércoles,10,46,4,0,0,6,5,40,7,3,35,26,48,1131,53,927,73,125,68,28,70,51,56,33,60
20/10/2021,Octubre,43,miércoles,11,33,4,0,0,7,5,26,6,3,35,15,48,1222,52,1013,74,126,66,34,67,49,55,21,65
20/10/2021,Octubre,43,miércoles,12,28,6,1,5,4,5,23,7,1,25,32,61,1491,46,1285,65,127,59,24,58,55,49,22,58
20/10/2021,Octubre,43,miércoles,13,61,4,0,0,9,6,52,5,5,19,50,46,1986,44,1780,58,129,58,34,55,43,46,20,60
20/10/2021,Octubre,43,miércoles,14,35,6,1,5,9,5,25,7,5,23,41,39,2107,43,1940,62,105,54,29,52,33,48,22,62
20/10/2021,Octubre,43,miércoles,15,27,7,1,5,8,9,18,7,3,38,41,49,1845,55,1657,78,103,73,37,67,48,55,28,64
20/10/2021,Octubre,43,miércoles,16,54,7,1,5,18,6,35,9,5,29,29,56,2127,54,1954,75,117,70,25,67,31,60,28,64
20/10/2021,Octubre,43,miércoles,17,58,7,4,5,18,8,36,8,15,35,55,46,1991,54,1806,76,130,69,32,66,23,58,27,65
20/10/2021,Octubre,43,miércoles,18,84,5,0,0,34,9,50,7,11,36,57,48,2181,53,2001,75,133,71,30,66,17,53,31,63
20/10/2021,Octubre,43,miércoles,19,135,6,4,5,25,6,106,8,4,35,21,39,3246,46,3100,56,100,60,36,54,10,60,61,50
20/10/2021,Octubre,43,miércoles,20,65,6,0,0,13,7,52,11,4,45,20,48,2513,40,2423,56,66,53,16,50,8,44,47,49
20/10/2021,Octubre,43,miércoles,21,57,4,0,0,28,5,29,6,3,38,11,46,981,36,957,58,20,60,4,63,0,0,30,45
20/10/2021,Octubre,43,miércoles,22,28,4,0,0,8,6,20,5,1,35,6,45,440,38,426,61,11,60,2,45,1,25,18,42
20/10/2021,Octubre,43,miércoles,23,5,3,0,0,2,5,3,5,0,0,1,35,57,41,55,64,1,65,1,75,0,0,0,0
21/10/2021,Octubre,43,jueves,5,19,8,0,0,2,10,17,14,2,20,3,25,64,29,61,51,2,50,0,0,1,45,6,42
21/10/2021,Octubre,43,jueves,6,53,8,0,0,12,9,41,14,10,32,6,38,288,42,269,61,7,56,4,48,8,46,15,51
21/10/2021,Octubre,43,jueves,7,98,6,0,0,6,10,92,8,27,33,7,41,2336,45,2255,57,51,63,21,55,9,47,40,48
21/10/2021,Octubre,43,jueves,8,72,7,1,5,20,7,51,8,24,36,10,59,1790,51,1624,73,115,66,18,63,33,54,34,58
21/10/2021,Octubre,43,jueves,9,53,6,0,0,8,10,45,7,13,28,25,48,1349,52,1156,73,126,65,22,66,45,58,37,57
21/10/2021,Octubre,43,jueves,10,60,4,0,0,5,5,55,7,7,36,13,46,1221,49,1008,70,130,61,30,65,53,47,29,67
21/10/2021,Octubre,43,jueves,11,35,6,1,5,4,5,30,8,0,0,22,45,1312,55,1103,75,137,68,34,68,38,62,24,65
21/10/2021,Octubre,43,jueves,12,26,5,0,0,9,5,17,9,4,38,31,60,1591,52,1389,71,124,68,29,66,49,56,21,63
21/10/2021,Octubre,43,jueves,13,40,6,0,0,8,8,32,9,2,25,53,47,2183,48,1955,66,138,62,43,60,47,55,22,65
21/10/2021,Octubre,43,jueves,14,31,8,1,5,12,9,18,9,5,33,61,44,2738,48,2543,64,97,62,65,60,33,57,21,63
21/10/2021,Octubre,43,jueves,15,37,7,3,5,16,8,18,7,1,45,53,51,2028,49,1797,65,140,65,42,58,49,56,21,50
21/10/2021,Octubre,43,jueves,16,72,8,2,5,28,10,42,7,1,55,47,45,2431,47,2208,66,146,61,39,54,38,56,25,66
21/10/2021,Octubre,43,jueves,17,65,7,2,5,13,7,50,8,3,32,55,46,2232,53,2007,73,162,67,38,67,25,56,26,66
21/10/2021,Octubre,43,jueves,18,94,6,2,5,20,6,72,8,6,37,39,46,2372,52,2175,72,145,67,27,66,25,56,40,60
21/10/2021,Octubre,43,jueves,19,72,6,0,0,11,5,61,12,3,28,14,47,2191,45,2068,56,89,59,26,58,8,51,37,50
21/10/2021,Octubre,43,jueves,20,57,5,0,0,15,5,42,9,3,12,7,44,1364,43,1313,56,35,53,7,55,9,49,27,44
21/10/2021,Octubre,43,jueves,21,43,7,0,0,11,7,32,15,12,28,15,37,782,43,745,57,30,59,2,55,5,41,22,47
21/10/2021,Octubre,43,jueves,22,31,5,0,0,10,5,21,9,4,40,6,30,616,40,597,59,7,56,5,39,7,44,12,48
21/10/2021,Octubre,43,jueves,23,3,2,0,0,0,0,3,5,0,0,0,0,43,33,40,64,2,55,1,45,0,0,3,52
22/10/2021,Octubre,43,viernes,5,27,6,0,0,9,6,18,11,2,5,1,35,62,17,60,46,2,40,0,0,0,0,8,51
22/10/2021,Octubre,43,viernes,6,46,4,0,0,8,5,38,7,4,23,1,45,247,39,231,58,8,53,5,49,3,38,13,54
22/10/2021,Octubre,43,viernes,7,97,6,1,5,13,7,83,7,7,28,9,46,2176,45,2098,58,50,61,13,55,15,54,37,47
22/10/2021,Octubre,43,viernes,8,145,6,4,5,45,7,96,6,35,36,10,61,2263,52,2036,70,140,66,31,64,56,59,45,60
22/10/2021,Octubre,43,viernes,9,75,6,1,5,38,7,36,6,33,33,50,55,2847,56,2449,78,275,72,36,73,87,57,74,66
22/10/2021,Octubre,43,viernes,10,63,5,0,0,17,7,46,8,5,21,39,49,2455,54,2100,75,239,67,50,67,66,60,66,65
22/10/2021,Octubre,43,viernes,11,57,6,0,0,11,8,46,10,18,38,56,49,2612,54,2243,76,221,71,67,72,81,53,47,65
22/10/2021,Octubre,43,viernes,12,38,7,2,5,11,9,25,7,9,39,73,64,3130,52,2717,72,257,66,68,64,88,59,47,62
22/10/2021,Octubre,43,viernes,13,63,5,0,0,19,7,44,8,8,43,129,62,4173,53,3742,71,264,68,89,71,78,55,44,68
22/10/2021,Octubre,43,viernes,14,54,4,0,0,12,5,42,7,9,35,118,50,4867,51,4502,74,208,66,62,62,95,55,43,64
22/10/2021,Octubre,43,viernes,15,84,8,4,5,42,6,38,11,8,45,142,52,3335,56,2951,76,236,71,78,66,70,65,44,62
22/10/2021,Octubre,43,viernes,16,62,10,2,15,24,9,36,7,11,47,114,54,4049,56,3659,78,263,70,72,73,55,60,57,63
22/10/2021,Octubre,43,viernes,17,125,6,2,5,37,7,86,8,4,30,100,47,3661,57,3240,79,319,75,54,66,48,65,56,64
22/10/2021,Octubre,43,viernes,18,67,6,1,5,14,5,52,9,1,5,91,46,2741,56,2474,78,201,70,55,68,11,67,51,65
22/10/2021,Octubre,43,viernes,19,20,5,1,5,6,5,13,5,0,0,6,48,373,54,357,77,8,74,4,63,4,58,9,68
22/10/2021,Octubre,43,viernes,20,73,7,2,5,19,6,52,9,6,28,18,59,1759,39,1689,52,42,47,19,50,9,45,38,45
22/10/2021,Octubre,43,viernes,21,55,7,6,5,20,6,29,11,9,55,30,48,1969,41,1916,56,35,56,9,43,9,51,40,46
22/10/2021,Octubre,43,viernes,22,79,6,0,0,16,6,63,13,0,0,18,42,1335,44,1276,58,44,61,2,55,13,47,31,46
22/10/2021,Octubre,43,viernes,23,0,0,0,0,0,0,0,0,0,0,4,35,90,11,90,55,0,0,0,0,0,0,3,48
23/10/2021,Octubre,43,sábado,5,13,2,0,0,0,0,13,5,0,0,0,0,60,24,57,47,2,50,0,0,1,25,7,49
23/10/2021,Octubre,43,sábado,6,25,5,0,0,4,8,21,8,4,28,4,40,163,45,148,57,9,62,1,55,5,53,13,48
23/10/2021,Octubre,43,sábado,7,133,9,1,5,10,9,122,12,28,31,7,46,315,45,281,59,17,57,8,54,9,55,29,53
23/10/2021,Octubre,43,sábado,8,62,4,0,0,20,6,42,7,17,36,9,63,707,48,586,63,88,60,9,61,24,54,30,52
23/10/2021,Octubre,43,sábado,9,32,7,0,0,11,8,21,15,60,36,28,58,1002,51,856,69,89,67,16,68,41,54,23,62
23/10/2021,Octubre,43,sábado,10,53,9,1,15,9,6,43,7,27,30,21,47,1216,53,1037,74,124,67,17,74,38,50,22,65
23/10/2021,Octubre,43,sábado,11,59,4,0,0,7,5,52,7,21,30,39,48,1264,53,1097,73,108,66,31,72,28,54,19,64
23/10/2021,Octubre,43,sábado,12,127,4,0,0,21,5,106,8,22,40,82,64,2535,51,2253,72,170,64,59,64,53,53,44,63
23/10/2021,Octubre,43,sábado,13,124,6,2,5,38,5,84,7,39,33,172,52,3294,53,2986,74,197,69,56,65,55,59,38,67
23/10/2021,Octubre,43,sábado,14,126,5,0,0,52,6,74,8,2,35,186,48,3292,54,3037,74,142,70,55,68,58,61,54,64
23/10/2021,Octubre,43,sábado,15,98,6,4,5,24,5,70,8,16,46,170,49,2771,55,2572,75,126,71,44,65,29,66,42,65
23/10/2021,Octubre,43,sábado,16,77,5,0,0,25,7,52,8,26,57,146,60,2303,53,2144,75,100,69,36,71,23,52,56,63
23/10/2021,Octubre,43,sábado,17,53,5,0,0,14,6,39,8,22,47,91,51,2258,55,2111,79,111,74,18,67,18,55,59,61
23/10/2021,Octubre,43,sábado,18,88,4,0,0,20,6,68,7,8,35,97,50,2340,59,2234,79,83,74,14,75,9,67,44,62
23/10/2021,Octubre,43,sábado,19,71,6,0,0,23,8,48,11,4,20,24,52,2459,52,2367,64,63,68,16,67,13,60,51,44
23/10/2021,Octubre,43,sábado,20,58,7,0,0,13,7,45,14,8,55,18,54,2086,45,2023,58,40,56,10,60,13,50,31,45
23/10/2021,Octubre,43,sábado,21,54,5,0,0,13,5,41,11,3,52,11,43,936,45,909,57,15,55,6,53,6,60,16,47
23/10/2021,Octubre,43,sábado,22,30,8,1,5,10,9,19,10,1,45,6,43,569,44,558,59,8,64,2,50,1,45,12,48
23/10/2021,Octubre,43,sábado,23,6,3,0,0,2,5,4,5,0,0,0,0,44,11,44,55,0,0,0,0,0,0,1,35
24/10/2021,Octubre,43,domingo,5,6,4,0,0,1,5,5,7,0,0,0,0,77,20,75,51,2,50,0,0,0,0,0,0
24/10/2021,Octubre,43,domingo,6,14,6,0,0,6,12,8,5,1,65,1,55,105,30,97,52,5,55,0,0,3,45,3,48
24/10/2021,Octubre,43,domingo,7,25,5,0,0,6,8,19,8,9,31,4,53,168,39,155,59,9,56,2,45,2,35,18,50
24/10/2021,Octubre,43,domingo,8,49,6,0,0,7,8,42,9,14,34,4,60,267,40,235,52,12,53,10,50,10,43,12,52
24/10/2021,Octubre,43,domingo,9,75,10,1,5,22,11,52,14,25,29,12,41,369,34,327,47,15,40,7,48,20,36,8,43
24/10/2021,Octubre,43,domingo,10,29,6,0,0,7,5,22,12,32,28,24,36,582,45,540,61,26,52,7,61,9,51,12,48
24/10/2021,Octubre,43,domingo,11,41,5,1,5,13,5,27,6,12,33,41,58,649,48,617,65,18,62,10,68,4,43,7,51
24/10/2021,Octubre,43,domingo,12,25,4,0,0,6,5,19,7,11,39,36,67,929,49,873,70,38,62,13,62,5,51,15,57
24/10/2021,Octubre,43,domingo,13,26,4,0,0,12,5,14,7,22,44,70,64,971,54,923,75,36,67,9,67,3,62,13,58
24/10/2021,Octubre,43,domingo,14,44,5,2,5,15,5,27,6,14,48,74,52,1043,53,994,75,39,67,3,62,7,59,12,61
24/10/2021,Octubre,43,domingo,15,43,4,0,0,16,7,27,6,19,46,123,59,1039,47,978,71,34,61,16,57,11,49,16,54
24/10/2021,Octubre,43,domingo,16,54,8,4,5,16,10,34,10,16,38,164,65,1735,53,1662,75,59,63,8,86,6,42,26,56
24/10/2021,Octubre,43,domingo,17,61,7,0,0,19,10,42,11,13,39,100,48,1832,52,1740,76,64,66,12,75,16,42,33,53
24/10/2021,Octubre,43,domingo,18,92,5,1,5,36,5,55,5,4,25,82,50,1992,48,1926,78,64,75,2,85,0,0,24,61
24/10/2021,Octubre,43,domingo,19,123,6,7,5,38,6,78,8,13,49,32,55,2122,44,2056,64,52,63,8,49,6,47,45,52
24/10/2021,Octubre,43,domingo,20,80,6,0,0,22,5,58,13,7,54,26,50,1599,41,1564,57,21,59,4,48,10,42,25,44
24/10/2021,Octubre,43,domingo,21,92,7,2,5,41,7,49,8,6,37,26,44,1260,44,1219,58,26,57,10,55,5,49,28,44
24/10/2021,Octubre,43,domingo,22,63,5,1,5,10,5,52,6,1,35,8,45,785,41,753,55,19,50,7,55,6,47,34,45
